room_session_id,pregunta,respuesta,frecuencia
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Me siento confiado al usar el agente de chat,3,0
3c334700-82d8-4b44-941e-10c028889239,Me siento confiado al usar el agente de chat,4,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,Me siento confiado al usar el agente de chat,4,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Me siento confiado al usar el agente de chat,4,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,Me siento confiado al usar el agente de chat,4,3
c220708e-1bbb-4e28-a7fb-872af1de3379,Me siento confiado al usar el agente de chat,4,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Me siento confiado al usar el agente de chat,4,2
3c334700-82d8-4b44-941e-10c028889239,Me siento confiado al usar el agente de chat,5,2
5bce17ae-3d33-4713-b4f5-a63f888841d6,Me siento confiado al usar el agente de chat,5,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Me siento confiado al usar el agente de chat,5,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,Me siento confiado al usar el agente de chat,5,0
c220708e-1bbb-4e28-a7fb-872af1de3379,Me siento confiado al usar el agente de chat,5,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Me siento confiado al usar el agente de chat,5,1
3c334700-82d8-4b44-941e-10c028889239,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,1,4
5bce17ae-3d33-4713-b4f5-a63f888841d6,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,1,4
7b554461-322e-46d7-8fbe-76b0d54d9427,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,1,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,1,2
c220708e-1bbb-4e28-a7fb-872af1de3379,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,1,3
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,1,4
3c334700-82d8-4b44-941e-10c028889239,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,2,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,2,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,2,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,2,1
c220708e-1bbb-4e28-a7fb-872af1de3379,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,2,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,2,0
3c334700-82d8-4b44-941e-10c028889239,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,3,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,3,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,3,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,3,0
c220708e-1bbb-4e28-a7fb-872af1de3379,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,3,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,3,0
3c334700-82d8-4b44-941e-10c028889239,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,5,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,5,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,5,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,5,0
c220708e-1bbb-4e28-a7fb-872af1de3379,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,5,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Necesité aprender muchas cosas antes de ser capaz de usar el agente de chat,5,0
3c334700-82d8-4b44-941e-10c028889239,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,1,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,1,1
7b554461-322e-46d7-8fbe-76b0d54d9427,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,1,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,1,0
c220708e-1bbb-4e28-a7fb-872af1de3379,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,1,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,1,0
3c334700-82d8-4b44-941e-10c028889239,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,2,2
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,2,3
7b554461-322e-46d7-8fbe-76b0d54d9427,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,2,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,2,1
c220708e-1bbb-4e28-a7fb-872af1de3379,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,2,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,2,0
3c334700-82d8-4b44-941e-10c028889239,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,3,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,3,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,3,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,3,1
c220708e-1bbb-4e28-a7fb-872af1de3379,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,3,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,3,0
3c334700-82d8-4b44-941e-10c028889239,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,4,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,4,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,4,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,4,1
c220708e-1bbb-4e28-a7fb-872af1de3379,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,4,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,4,2
3c334700-82d8-4b44-941e-10c028889239,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,5,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,5,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,5,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,5,0
c220708e-1bbb-4e28-a7fb-872af1de3379,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,5,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los mensajes del agente de chat me motivaron a explicar mis ideas con mayor profundidad.,5,2
3c334700-82d8-4b44-941e-10c028889239,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,1,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,1,2
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,1,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,1,0
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,1,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,1,0
3c334700-82d8-4b44-941e-10c028889239,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,2,4
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,2,1
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,2,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,2,0
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,2,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,2,0
3c334700-82d8-4b44-941e-10c028889239,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,3,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,3,1
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,3,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,3,1
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,3,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,3,0
3c334700-82d8-4b44-941e-10c028889239,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,4,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,4,0
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,4,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,4,1
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,4,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,4,3
3c334700-82d8-4b44-941e-10c028889239,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,5,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,5,0
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,5,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,5,1
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,5,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat me entregó indicaciones útiles para fortalecer mis argumentos.,5,1
3c334700-82d8-4b44-941e-10c028889239,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,1,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,1,0
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,1,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,1,0
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,1,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,1,0
3c334700-82d8-4b44-941e-10c028889239,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,2,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,2,0
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,2,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,2,1
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,2,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,2,0
3c334700-82d8-4b44-941e-10c028889239,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,3,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,3,3
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,3,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,3,0
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,3,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,3,1
3c334700-82d8-4b44-941e-10c028889239,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,4,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,4,1
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,4,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,4,2
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,4,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,4,1
3c334700-82d8-4b44-941e-10c028889239,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,5,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,5,0
7b554461-322e-46d7-8fbe-76b0d54d9427,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,5,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,5,0
c220708e-1bbb-4e28-a7fb-872af1de3379,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,5,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,El agente de chat actuó como mediador para que los participantes pudieran apreciar distintos enfoques éticos o conceptuales.,5,2
3c334700-82d8-4b44-941e-10c028889239,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",1,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",1,4
7b554461-322e-46d7-8fbe-76b0d54d9427,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",1,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",1,1
c220708e-1bbb-4e28-a7fb-872af1de3379,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",1,3
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",1,0
3c334700-82d8-4b44-941e-10c028889239,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",2,2
5bce17ae-3d33-4713-b4f5-a63f888841d6,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",2,0
7b554461-322e-46d7-8fbe-76b0d54d9427,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",2,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",2,0
c220708e-1bbb-4e28-a7fb-872af1de3379,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",2,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",2,1
3c334700-82d8-4b44-941e-10c028889239,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",3,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",3,0
7b554461-322e-46d7-8fbe-76b0d54d9427,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",3,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",3,1
c220708e-1bbb-4e28-a7fb-872af1de3379,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",3,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",3,0
3c334700-82d8-4b44-941e-10c028889239,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",4,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",4,0
7b554461-322e-46d7-8fbe-76b0d54d9427,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",4,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",4,1
c220708e-1bbb-4e28-a7fb-872af1de3379,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",4,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",4,2
3c334700-82d8-4b44-941e-10c028889239,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",5,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",5,0
7b554461-322e-46d7-8fbe-76b0d54d9427,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",5,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",5,0
c220708e-1bbb-4e28-a7fb-872af1de3379,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",5,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,"El agente de chat intervino en los momentos adecuados, sin entorpecer la conversación.",5,1
3c334700-82d8-4b44-941e-10c028889239,Los comentarios del agente de chat resultaron útiles para la discusión.,1,1
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los comentarios del agente de chat resultaron útiles para la discusión.,1,2
7b554461-322e-46d7-8fbe-76b0d54d9427,Los comentarios del agente de chat resultaron útiles para la discusión.,1,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los comentarios del agente de chat resultaron útiles para la discusión.,1,0
c220708e-1bbb-4e28-a7fb-872af1de3379,Los comentarios del agente de chat resultaron útiles para la discusión.,1,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los comentarios del agente de chat resultaron útiles para la discusión.,1,0
3c334700-82d8-4b44-941e-10c028889239,Los comentarios del agente de chat resultaron útiles para la discusión.,2,2
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los comentarios del agente de chat resultaron útiles para la discusión.,2,1
7b554461-322e-46d7-8fbe-76b0d54d9427,Los comentarios del agente de chat resultaron útiles para la discusión.,2,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los comentarios del agente de chat resultaron útiles para la discusión.,2,1
c220708e-1bbb-4e28-a7fb-872af1de3379,Los comentarios del agente de chat resultaron útiles para la discusión.,2,2
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los comentarios del agente de chat resultaron útiles para la discusión.,2,0
3c334700-82d8-4b44-941e-10c028889239,Los comentarios del agente de chat resultaron útiles para la discusión.,3,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los comentarios del agente de chat resultaron útiles para la discusión.,3,1
7b554461-322e-46d7-8fbe-76b0d54d9427,Los comentarios del agente de chat resultaron útiles para la discusión.,3,0
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los comentarios del agente de chat resultaron útiles para la discusión.,3,0
c220708e-1bbb-4e28-a7fb-872af1de3379,Los comentarios del agente de chat resultaron útiles para la discusión.,3,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los comentarios del agente de chat resultaron útiles para la discusión.,3,0
3c334700-82d8-4b44-941e-10c028889239,Los comentarios del agente de chat resultaron útiles para la discusión.,4,2
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los comentarios del agente de chat resultaron útiles para la discusión.,4,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Los comentarios del agente de chat resultaron útiles para la discusión.,4,1
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los comentarios del agente de chat resultaron útiles para la discusión.,4,1
c220708e-1bbb-4e28-a7fb-872af1de3379,Los comentarios del agente de chat resultaron útiles para la discusión.,4,1
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los comentarios del agente de chat resultaron útiles para la discusión.,4,3
3c334700-82d8-4b44-941e-10c028889239,Los comentarios del agente de chat resultaron útiles para la discusión.,5,0
5bce17ae-3d33-4713-b4f5-a63f888841d6,Los comentarios del agente de chat resultaron útiles para la discusión.,5,0
7b554461-322e-46d7-8fbe-76b0d54d9427,Los comentarios del agente de chat resultaron útiles para la discusión.,5,2
92e5445e-7af0-4fbe-b53d-9e080f65d176,Los comentarios del agente de chat resultaron útiles para la discusión.,5,1
c220708e-1bbb-4e28-a7fb-872af1de3379,Los comentarios del agente de chat resultaron útiles para la discusión.,5,0
fd701be3-5fe1-4a3a-a482-db52a09d3ca5,Los comentarios del agente de chat resultaron útiles para la discusión.,5,1
